average_rating,num_pages,num_occ_title,num_occ_authors,num_occ_genre,publication_year,top_genre,Class
4.22,368.0,1.0,6.0,4027.0,2002.0,1.0,0.0
4.19,239.0,1.0,2.0,4027.0,2003.0,1.0,0.0
3.9,240.0,1.0,1.0,76.0,2002.0,0.0,1.0
3.74,3.0,5.0,86.0,108.0,1997.0,0.0,1.0
4.24,368.0,1.0,10.0,4027.0,2005.0,1.0,0.0
3.55,384.0,1.0,4.0,136.0,2004.0,0.0,1.0
3.5,282.0,1.0,10.0,4027.0,2008.0,1.0,1.0
4.24,40.0,1.0,1.0,850.0,1999.0,1.0,0.0
3.31,285.0,1.0,1.0,189.0,2001.0,0.0,1.0
3.76,541.0,7.0,40.0,4027.0,2006.0,1.0,1.0
4.04,0.0,1.0,20.0,191.0,1966.0,0.0,0.0
3.84,160.0,1.0,3.0,850.0,2006.0,1.0,1.0
4.1,296.0,1.0,9.0,4027.0,2010.0,1.0,0.0
3.6,282.0,1.0,1.0,4027.0,2006.0,1.0,1.0
3.99,997.0,1.0,2.0,109.0,2006.0,0.0,1.0
3.92,152.0,1.0,5.0,228.0,1992.0,0.0,1.0
3.75,416.0,1.0,4.0,77.0,1979.0,0.0,1.0
4.21,649.0,1.0,34.0,7.0,1999.0,0.0,0.0
3.7,189.0,1.0,1.0,366.0,2004.0,1.0,1.0
4.52,499.0,1.0,8.0,3.0,1985.0,0.0,0.0
4.2,246.0,1.0,1.0,2.0,2005.0,0.0,0.0
4.05,128.0,1.0,1.0,226.0,1999.0,0.0,0.0
3.75,160.0,1.0,7.0,850.0,1989.0,1.0,1.0
3.75,196.0,1.0,6.0,850.0,2005.0,1.0,1.0
3.67,768.0,1.0,10.0,4027.0,1999.0,1.0,1.0
3.82,64.0,1.0,4.0,850.0,1984.0,1.0,1.0
3.54,288.0,1.0,2.0,4027.0,2002.0,1.0,1.0
3.98,321.0,1.0,6.0,109.0,2006.0,0.0,1.0
4.18,401.0,2.0,6.0,1.0,2001.0,0.0,0.0
3.95,348.0,4.0,20.0,4027.0,2004.0,1.0,1.0
3.88,48.0,1.0,4.0,184.0,1999.0,0.0,1.0
4.05,304.0,1.0,13.0,4027.0,2004.0,1.0,0.0
4.09,240.0,5.0,16.0,3.0,1979.0,0.0,0.0
3.63,288.0,1.0,3.0,228.0,2006.0,0.0,1.0
3.2,368.0,1.0,1.0,48.0,2006.0,0.0,1.0
3.73,386.0,1.0,1.0,4027.0,2007.0,1.0,1.0
4.16,160.0,1.0,1.0,850.0,2006.0,1.0,0.0
3.45,368.0,1.0,5.0,4027.0,2001.0,1.0,1.0
4.15,983.0,1.0,1.0,587.0,2005.0,1.0,0.0
4.04,564.0,1.0,7.0,4027.0,1999.0,1.0,0.0
3.95,433.0,1.0,26.0,4027.0,1986.0,1.0,1.0
4.02,880.0,1.0,8.0,4027.0,2003.0,1.0,0.0
3.32,128.0,1.0,3.0,4027.0,2006.0,1.0,1.0
3.88,200.0,1.0,13.0,2.0,2001.0,0.0,1.0
3.92,163.0,1.0,20.0,1.0,2000.0,0.0,1.0
4.05,838.0,7.0,54.0,8.0,2004.0,0.0,0.0
3.89,448.0,1.0,2.0,4027.0,1997.0,1.0,1.0
3.55,224.0,1.0,5.0,4027.0,2002.0,1.0,1.0
4.12,435.0,1.0,43.0,4027.0,2002.0,1.0,0.0
4.26,160.0,1.0,3.0,850.0,2004.0,1.0,0.0
3.81,112.0,1.0,37.0,226.0,2000.0,0.0,1.0
3.57,206.0,1.0,19.0,4027.0,2003.0,1.0,1.0
4.0,417.0,2.0,81.0,4027.0,2004.0,1.0,0.0
3.83,469.0,1.0,1.0,4027.0,1998.0,1.0,1.0
3.96,848.0,1.0,9.0,4027.0,2003.0,1.0,1.0
3.98,216.0,1.0,13.0,6.0,1995.0,0.0,1.0
4.19,309.0,1.0,38.0,850.0,2007.0,1.0,0.0
3.6,128.0,1.0,1.0,1.0,2003.0,0.0,1.0
4.3,834.0,1.0,36.0,4027.0,1998.0,1.0,0.0
4.21,100.0,1.0,2.0,58.0,2017.0,0.0,0.0
3.78,416.0,1.0,1.0,4027.0,2006.0,1.0,1.0
4.24,362.0,1.0,13.0,4027.0,2006.0,1.0,0.0
3.78,393.0,1.0,50.0,4027.0,2005.0,1.0,1.0
3.58,225.0,1.0,9.0,226.0,2003.0,0.0,1.0
4.02,363.0,1.0,7.0,3.0,2007.0,0.0,0.0
3.87,128.0,2.0,60.0,4027.0,1999.0,1.0,1.0
4.1,448.0,1.0,10.0,4027.0,2004.0,1.0,0.0
4.18,712.0,1.0,43.0,4027.0,1997.0,1.0,0.0
3.98,176.0,1.0,1.0,30.0,2006.0,0.0,1.0
3.86,639.0,1.0,29.0,4027.0,2006.0,1.0,1.0
3.88,237.0,1.0,14.0,4027.0,2007.0,1.0,1.0
3.87,272.0,1.0,1.0,95.0,2004.0,0.0,1.0
3.77,104.0,1.0,15.0,4027.0,2002.0,1.0,1.0
4.1,176.0,1.0,55.0,29.0,2001.0,0.0,0.0
4.27,323.0,1.0,1.0,95.0,1992.0,0.0,0.0
3.83,327.0,1.0,1.0,7.0,2006.0,0.0,1.0
4.15,198.0,1.0,7.0,4027.0,2000.0,1.0,0.0
3.76,368.0,1.0,2.0,587.0,2001.0,1.0,1.0
4.23,906.0,1.0,4.0,27.0,2008.0,0.0,0.0
3.88,308.0,1.0,21.0,4027.0,1991.0,1.0,1.0
3.43,472.0,1.0,9.0,4027.0,2006.0,1.0,1.0
4.0,48.0,1.0,3.0,45.0,1991.0,0.0,0.0
4.2,64.0,1.0,4.0,114.0,2001.0,0.0,0.0
4.29,290.0,1.0,6.0,1.0,2006.0,0.0,0.0
4.1,188.0,1.0,39.0,1.0,1992.0,0.0,0.0
3.83,164.0,1.0,1.0,587.0,2003.0,1.0,1.0
3.32,279.0,2.0,2.0,4027.0,2003.0,1.0,1.0
4.07,255.0,1.0,2.0,67.0,1989.0,0.0,0.0
3.76,167.0,1.0,7.0,850.0,2006.0,1.0,1.0
3.87,32.0,1.0,2.0,850.0,2006.0,1.0,1.0
3.94,691.0,2.0,4.0,4027.0,1998.0,1.0,1.0
3.81,528.0,1.0,17.0,4027.0,2003.0,1.0,1.0
4.25,240.0,1.0,1.0,189.0,2001.0,0.0,0.0
3.81,135.0,1.0,9.0,4027.0,2005.0,1.0,1.0
3.72,230.0,1.0,54.0,77.0,1995.0,0.0,1.0
4.25,438.0,1.0,6.0,366.0,2004.0,1.0,0.0
3.77,151.0,1.0,9.0,4027.0,2005.0,1.0,1.0
3.72,260.0,1.0,2.0,366.0,2005.0,1.0,1.0
3.83,354.0,1.0,14.0,4027.0,2002.0,1.0,1.0
3.88,448.0,1.0,7.0,77.0,2006.0,0.0,1.0
4.56,189.0,1.0,38.0,13.0,2004.0,0.0,0.0
3.77,304.0,1.0,13.0,850.0,1998.0,1.0,1.0
3.71,352.0,1.0,1.0,4027.0,2004.0,1.0,1.0
3.12,176.0,1.0,29.0,312.0,1998.0,1.0,1.0
3.99,418.0,1.0,20.0,587.0,1992.0,1.0,1.0
4.3,160.0,1.0,6.0,95.0,2006.0,0.0,0.0
4.42,408.0,1.0,34.0,587.0,1981.0,1.0,0.0
4.16,198.0,1.0,2.0,1.0,2004.0,0.0,0.0
3.67,345.0,1.0,2.0,4027.0,2006.0,1.0,1.0
3.97,245.0,1.0,13.0,4027.0,2003.0,1.0,1.0
3.86,407.0,1.0,22.0,108.0,2004.0,0.0,1.0
3.83,256.0,1.0,92.0,14.0,2004.0,0.0,1.0
4.08,535.0,3.0,4.0,4027.0,1999.0,1.0,0.0
3.63,320.0,3.0,11.0,4027.0,2005.0,1.0,1.0
4.2,287.0,1.0,39.0,4027.0,1972.0,1.0,0.0
4.01,624.0,1.0,1.0,136.0,1977.0,0.0,0.0
3.76,564.0,1.0,5.0,1.0,2000.0,0.0,1.0
4.02,287.0,1.0,19.0,184.0,1996.0,0.0,0.0
3.74,247.0,1.0,10.0,4027.0,2002.0,1.0,1.0
3.89,160.0,1.0,42.0,4027.0,2005.0,1.0,1.0
4.28,487.0,2.0,11.0,4027.0,2006.0,1.0,0.0
3.72,141.0,1.0,21.0,850.0,2003.0,1.0,1.0
4.22,144.0,1.0,29.0,189.0,2006.0,0.0,0.0
3.53,206.0,1.0,1.0,587.0,2004.0,1.0,1.0
3.81,336.0,1.0,5.0,4027.0,2004.0,1.0,1.0
3.92,216.0,1.0,6.0,4027.0,1994.0,1.0,1.0
3.79,288.0,1.0,2.0,4027.0,1993.0,1.0,1.0
3.93,400.0,1.0,10.0,4027.0,1993.0,1.0,1.0
3.71,368.0,1.0,10.0,4027.0,1991.0,1.0,1.0
4.24,393.0,1.0,1.0,4027.0,2006.0,1.0,0.0
3.73,192.0,1.0,6.0,850.0,1996.0,1.0,1.0
3.91,159.0,1.0,5.0,850.0,1998.0,1.0,1.0
3.41,432.0,1.0,3.0,4027.0,2004.0,1.0,1.0
3.39,430.0,1.0,40.0,4027.0,1999.0,1.0,1.0
4.04,272.0,1.0,2.0,189.0,1997.0,0.0,0.0
3.77,300.0,1.0,23.0,587.0,1999.0,1.0,1.0
3.87,240.0,1.0,1.0,136.0,2004.0,0.0,1.0
4.04,352.0,1.0,18.0,4027.0,2000.0,1.0,0.0
3.84,185.0,1.0,3.0,25.0,1985.0,0.0,1.0
3.81,336.0,1.0,1.0,4027.0,2006.0,1.0,1.0
4.06,413.0,1.0,1.0,2.0,2000.0,0.0,0.0
3.99,336.0,4.0,11.0,42.0,2004.0,0.0,1.0
3.84,112.0,1.0,1.0,184.0,2005.0,0.0,1.0
4.44,288.0,1.0,2.0,76.0,2005.0,0.0,0.0
3.82,244.0,3.0,35.0,4027.0,2001.0,1.0,1.0
3.99,504.0,1.0,5.0,4027.0,2005.0,1.0,1.0
4.02,438.0,1.0,7.0,1.0,2005.0,0.0,0.0
3.76,368.0,1.0,2.0,228.0,2002.0,0.0,1.0
3.67,304.0,1.0,17.0,4027.0,2006.0,1.0,1.0
3.74,240.0,1.0,18.0,850.0,2005.0,1.0,1.0
3.37,303.0,1.0,1.0,4027.0,2006.0,1.0,1.0
4.24,301.0,1.0,10.0,67.0,1994.0,0.0,0.0
4.25,672.0,1.0,18.0,109.0,2007.0,0.0,0.0
3.63,484.0,1.0,2.0,4027.0,2006.0,1.0,1.0
3.9,980.0,1.0,1.0,4027.0,2006.0,1.0,1.0
3.84,56.0,1.0,2.0,312.0,2004.0,1.0,1.0
3.68,272.0,1.0,3.0,850.0,2006.0,1.0,1.0
3.93,432.0,1.0,4.0,77.0,1999.0,0.0,1.0
4.33,208.0,1.0,16.0,29.0,2002.0,0.0,0.0
3.45,304.0,1.0,1.0,850.0,2005.0,1.0,1.0
3.75,128.0,1.0,2.0,78.0,1996.0,0.0,1.0
4.21,32.0,1.0,3.0,184.0,2004.0,0.0,0.0
4.46,462.0,1.0,22.0,95.0,2004.0,0.0,0.0
3.45,80.0,1.0,1.0,19.0,1964.0,0.0,1.0
3.78,320.0,1.0,4.0,366.0,1989.0,1.0,1.0
3.89,321.0,1.0,1.0,22.0,1987.0,0.0,1.0
4.16,912.0,1.0,1.0,366.0,2001.0,1.0,0.0
3.79,382.0,1.0,1.0,71.0,2006.0,0.0,1.0
4.01,320.0,1.0,5.0,4027.0,2006.0,1.0,0.0
3.83,224.0,1.0,33.0,25.0,2004.0,0.0,1.0
4.11,497.0,5.0,8.0,19.0,2005.0,0.0,0.0
3.78,346.0,1.0,10.0,4027.0,1996.0,1.0,1.0
4.18,64.0,1.0,3.0,77.0,1997.0,0.0,0.0
4.45,320.0,2.0,7.0,30.0,2005.0,0.0,0.0
4.17,672.0,1.0,7.0,1.0,1996.0,0.0,0.0
4.25,342.0,1.0,12.0,4027.0,2001.0,1.0,0.0
3.58,533.0,1.0,7.0,4027.0,1993.0,1.0,1.0
3.71,160.0,1.0,7.0,48.0,1998.0,0.0,1.0
3.91,133.0,1.0,22.0,850.0,2004.0,1.0,1.0
3.97,394.0,1.0,13.0,4027.0,2001.0,1.0,1.0
4.14,288.0,1.0,33.0,4027.0,2003.0,1.0,0.0
3.93,272.0,1.0,2.0,44.0,2006.0,0.0,1.0
3.75,208.0,1.0,17.0,4027.0,2001.0,1.0,1.0
3.93,640.0,2.0,16.0,228.0,1976.0,0.0,1.0
4.09,701.0,1.0,11.0,4027.0,2006.0,1.0,0.0
4.02,240.0,1.0,83.0,191.0,2000.0,0.0,0.0
3.62,355.0,1.0,5.0,4027.0,2005.0,1.0,1.0
3.8,208.0,1.0,26.0,4027.0,1996.0,1.0,1.0
4.15,321.0,1.0,8.0,850.0,2001.0,1.0,0.0
3.9,282.0,1.0,3.0,67.0,1996.0,0.0,1.0
4.0,324.0,1.0,2.0,4027.0,2003.0,1.0,0.0
4.47,249.0,1.0,21.0,4027.0,2003.0,1.0,0.0
4.26,96.0,1.0,3.0,114.0,1997.0,0.0,0.0
3.51,40.0,1.0,2.0,850.0,1996.0,1.0,1.0
4.3,256.0,1.0,10.0,4027.0,2005.0,1.0,0.0
4.0,256.0,1.0,2.0,4027.0,2004.0,1.0,0.0
3.62,176.0,1.0,1.0,4027.0,1995.0,1.0,1.0
3.32,206.0,1.0,13.0,4027.0,1991.0,1.0,1.0
4.1,352.0,1.0,9.0,4027.0,2000.0,1.0,0.0
3.95,424.0,1.0,8.0,228.0,1981.0,0.0,1.0
3.88,233.0,1.0,5.0,4027.0,2003.0,1.0,1.0
3.64,144.0,1.0,1.0,76.0,2008.0,0.0,1.0
3.86,350.0,1.0,10.0,4027.0,1982.0,1.0,1.0
4.18,256.0,1.0,1.0,189.0,2000.0,0.0,0.0
3.76,172.0,1.0,30.0,23.0,1975.0,0.0,1.0
4.28,182.0,1.0,5.0,312.0,2007.0,1.0,0.0
3.94,320.0,1.0,9.0,4027.0,1997.0,1.0,1.0
4.39,304.0,1.0,1.0,4027.0,2005.0,1.0,0.0
4.0,156.0,2.0,3.0,587.0,1991.0,1.0,0.0
3.57,240.0,1.0,4.0,25.0,2002.0,0.0,1.0
4.61,746.0,1.0,28.0,189.0,2007.0,0.0,0.0
3.5,404.0,1.0,1.0,10.0,1986.0,0.0,1.0
4.08,323.0,1.0,1.0,4027.0,2005.0,1.0,0.0
4.22,256.0,1.0,3.0,78.0,2006.0,0.0,0.0
4.07,160.0,1.0,90.0,184.0,2002.0,0.0,0.0
4.02,199.0,1.0,2.0,2.0,1995.0,0.0,0.0
4.19,275.0,1.0,2.0,1.0,2009.0,0.0,0.0
3.89,228.0,1.0,13.0,850.0,1999.0,1.0,1.0
3.71,256.0,1.0,1.0,4027.0,2005.0,1.0,1.0
4.14,418.0,1.0,8.0,4027.0,2005.0,1.0,0.0
4.19,128.0,1.0,2.0,226.0,1987.0,0.0,0.0
3.9,390.0,1.0,15.0,4027.0,2006.0,1.0,1.0
3.43,271.0,1.0,16.0,4027.0,1999.0,1.0,1.0
3.79,355.0,1.0,1.0,4027.0,1998.0,1.0,1.0
4.2,347.0,1.0,3.0,189.0,2006.0,0.0,0.0
4.14,109.0,1.0,25.0,14.0,1967.0,0.0,0.0
3.99,144.0,1.0,21.0,850.0,2006.0,1.0,1.0
3.73,131.0,1.0,2.0,850.0,1999.0,1.0,1.0
4.21,176.0,1.0,16.0,109.0,1996.0,0.0,0.0
3.62,288.0,1.0,2.0,4027.0,2003.0,1.0,1.0
4.03,370.0,1.0,15.0,4027.0,2006.0,1.0,0.0
3.79,480.0,1.0,7.0,587.0,2005.0,1.0,1.0
3.94,55.0,1.0,6.0,4027.0,2005.0,1.0,1.0
4.14,424.0,1.0,6.0,4027.0,2001.0,1.0,0.0
4.24,264.0,1.0,11.0,850.0,2005.0,1.0,0.0
4.34,160.0,1.0,82.0,226.0,1957.0,0.0,0.0
3.92,302.0,1.0,3.0,4027.0,2006.0,1.0,1.0
4.3,125.0,1.0,12.0,189.0,2006.0,0.0,0.0
3.82,96.0,1.0,6.0,587.0,2005.0,1.0,1.0
3.89,864.0,1.0,4.0,136.0,2005.0,0.0,1.0
3.83,553.0,1.0,9.0,4027.0,2003.0,1.0,1.0
3.82,123.0,1.0,2.0,50.0,2004.0,0.0,1.0
3.7,311.0,1.0,2.0,226.0,2007.0,0.0,1.0
3.75,112.0,1.0,25.0,312.0,2006.0,1.0,1.0
3.45,320.0,1.0,7.0,4027.0,1996.0,1.0,1.0
4.29,650.0,1.0,17.0,4027.0,2003.0,1.0,0.0
3.97,366.0,1.0,1.0,109.0,2000.0,0.0,1.0
3.23,256.0,1.0,2.0,4027.0,2001.0,1.0,1.0
4.16,506.0,1.0,3.0,6.0,1997.0,0.0,0.0
3.65,416.0,1.0,8.0,4027.0,2005.0,1.0,1.0
3.91,288.0,1.0,2.0,4027.0,1991.0,1.0,1.0
4.31,174.0,1.0,2.0,77.0,1995.0,0.0,0.0
3.56,317.0,1.0,2.0,1.0,1995.0,0.0,1.0
3.6,112.0,1.0,33.0,4027.0,2004.0,1.0,1.0
4.06,546.0,3.0,7.0,4027.0,1999.0,1.0,0.0
3.77,128.0,1.0,2.0,10.0,2006.0,0.0,1.0
4.06,808.0,1.0,35.0,4027.0,2000.0,1.0,0.0
4.04,83.0,1.0,4.0,15.0,2000.0,0.0,0.0
4.0,179.0,1.0,1.0,189.0,2005.0,0.0,0.0
3.82,326.0,1.0,3.0,4027.0,2000.0,1.0,1.0
3.9,315.0,1.0,1.0,76.0,2006.0,0.0,1.0
3.79,128.0,1.0,2.0,587.0,2004.0,1.0,1.0
3.81,427.0,1.0,1.0,4027.0,2004.0,1.0,1.0
3.54,272.0,1.0,5.0,850.0,1991.0,1.0,1.0
3.79,144.0,1.0,7.0,312.0,2005.0,1.0,1.0
3.81,328.0,3.0,4.0,4027.0,2004.0,1.0,1.0
3.79,185.0,1.0,1.0,26.0,1995.0,0.0,1.0
3.95,419.0,1.0,34.0,4027.0,1995.0,1.0,1.0
3.89,160.0,1.0,7.0,850.0,1999.0,1.0,1.0
3.67,240.0,1.0,1.0,78.0,2000.0,0.0,1.0
3.83,216.0,1.0,3.0,6.0,2000.0,0.0,1.0
3.97,564.0,1.0,20.0,4027.0,2000.0,1.0,1.0
3.35,352.0,1.0,1.0,4027.0,2001.0,1.0,1.0
4.02,171.0,1.0,37.0,191.0,1969.0,0.0,0.0
4.1,160.0,1.0,29.0,228.0,1973.0,0.0,0.0
4.33,192.0,1.0,16.0,4027.0,2005.0,1.0,0.0
3.92,240.0,1.0,2.0,4027.0,1998.0,1.0,1.0
3.86,240.0,1.0,12.0,587.0,2004.0,1.0,1.0
4.07,812.0,1.0,3.0,2.0,2001.0,0.0,0.0
3.61,192.0,1.0,10.0,4027.0,2004.0,1.0,1.0
4.26,480.0,1.0,11.0,226.0,2005.0,0.0,0.0
4.17,744.0,1.0,3.0,189.0,2006.0,0.0,0.0
4.05,418.0,1.0,24.0,4027.0,2002.0,1.0,0.0
4.67,266.0,1.0,3.0,850.0,2005.0,1.0,0.0
3.83,352.0,1.0,34.0,4027.0,2005.0,1.0,1.0
4.23,343.0,1.0,4.0,1.0,2005.0,0.0,0.0
3.91,280.0,1.0,17.0,78.0,2002.0,0.0,1.0
4.36,208.0,1.0,11.0,312.0,2006.0,1.0,0.0
4.01,173.0,1.0,5.0,58.0,2003.0,0.0,0.0
3.74,484.0,1.0,9.0,366.0,2003.0,1.0,1.0
3.78,160.0,1.0,12.0,4027.0,1980.0,1.0,1.0
3.0,0.0,1.0,1.0,4027.0,1979.0,1.0,1.0
3.96,434.0,1.0,1.0,189.0,1980.0,0.0,1.0
4.32,362.0,1.0,11.0,850.0,2005.0,1.0,0.0
4.16,368.0,1.0,20.0,108.0,1994.0,0.0,0.0
3.38,336.0,1.0,40.0,4027.0,2003.0,1.0,1.0
3.93,397.0,1.0,3.0,44.0,1999.0,0.0,1.0
3.86,240.0,1.0,9.0,4027.0,1996.0,1.0,1.0
3.91,288.0,1.0,1.0,366.0,1989.0,1.0,1.0
3.42,352.0,1.0,1.0,67.0,1994.0,0.0,1.0
3.67,237.0,1.0,4.0,4027.0,1976.0,1.0,1.0
4.06,720.0,1.0,7.0,2.0,1997.0,0.0,0.0
4.18,492.0,1.0,6.0,4027.0,2004.0,1.0,0.0
4.05,812.0,1.0,3.0,48.0,2005.0,0.0,0.0
3.3,218.0,1.0,6.0,108.0,2006.0,0.0,1.0
3.95,594.0,2.0,17.0,4027.0,2003.0,1.0,1.0
3.98,647.0,2.0,14.0,2.0,1995.0,0.0,1.0
3.34,288.0,1.0,15.0,226.0,1998.0,0.0,1.0
4.29,304.0,1.0,82.0,1.0,1960.0,0.0,0.0
3.47,144.0,1.0,3.0,312.0,2007.0,1.0,1.0
3.89,248.0,1.0,1.0,587.0,1992.0,1.0,1.0
3.95,241.0,1.0,21.0,191.0,2003.0,0.0,1.0
3.92,432.0,1.0,18.0,4027.0,2006.0,1.0,1.0
3.91,512.0,1.0,9.0,4027.0,2002.0,1.0,1.0
3.4,238.0,2.0,13.0,2.0,2006.0,0.0,1.0
4.32,160.0,1.0,17.0,226.0,2002.0,0.0,0.0
3.74,40.0,1.0,1.0,184.0,1997.0,0.0,1.0
3.99,336.0,1.0,19.0,4027.0,2008.0,1.0,1.0
3.54,311.0,1.0,1.0,4027.0,1991.0,1.0,1.0
3.96,401.0,1.0,13.0,1.0,2001.0,0.0,1.0
3.86,240.0,1.0,12.0,4027.0,2006.0,1.0,1.0
4.0,256.0,1.0,5.0,4027.0,2001.0,1.0,0.0
3.91,169.0,1.0,8.0,850.0,2006.0,1.0,1.0
4.04,384.0,1.0,8.0,4027.0,2003.0,1.0,0.0
3.42,96.0,1.0,24.0,191.0,2003.0,0.0,1.0
4.0,461.0,1.0,27.0,4027.0,2000.0,1.0,0.0
4.34,176.0,1.0,10.0,184.0,2002.0,0.0,0.0
4.53,514.0,1.0,2.0,109.0,2002.0,0.0,0.0
3.69,154.0,1.0,8.0,4027.0,1994.0,1.0,1.0
4.24,354.0,1.0,1.0,109.0,2006.0,0.0,0.0
3.58,97.0,1.0,9.0,4027.0,2006.0,1.0,1.0
4.11,640.0,1.0,1.0,587.0,2004.0,1.0,0.0
4.08,64.0,1.0,7.0,850.0,2005.0,1.0,0.0
3.94,363.0,1.0,13.0,24.0,1988.0,0.0,1.0
3.82,208.0,1.0,2.0,587.0,2006.0,1.0,1.0
4.08,445.0,1.0,27.0,4027.0,2006.0,1.0,0.0
3.79,867.0,3.0,5.0,4027.0,2003.0,1.0,1.0
3.96,681.0,1.0,23.0,587.0,1997.0,1.0,1.0
4.22,377.0,1.0,7.0,850.0,2006.0,1.0,0.0
3.67,122.0,1.0,21.0,4027.0,2009.0,1.0,1.0
3.77,208.0,1.0,1.0,4027.0,1998.0,1.0,1.0
3.78,256.0,1.0,1.0,4027.0,1998.0,1.0,1.0
4.35,467.0,1.0,39.0,4027.0,2000.0,1.0,0.0
3.93,404.0,1.0,13.0,4027.0,2005.0,1.0,1.0
4.07,346.0,6.0,35.0,7.0,1996.0,0.0,0.0
3.8,544.0,1.0,2.0,366.0,2001.0,1.0,1.0
4.06,192.0,3.0,12.0,191.0,2003.0,0.0,0.0
3.86,592.0,1.0,4.0,95.0,2001.0,0.0,1.0
3.78,495.0,1.0,1.0,189.0,2005.0,0.0,1.0
4.32,200.0,1.0,7.0,109.0,2004.0,0.0,0.0
3.91,466.0,1.0,8.0,4027.0,2006.0,1.0,1.0
4.11,384.0,1.0,1.0,71.0,2004.0,0.0,0.0
3.51,139.0,1.0,6.0,4027.0,1949.0,1.0,1.0
3.91,406.0,1.0,11.0,4027.0,2005.0,1.0,1.0
4.04,329.0,2.0,16.0,42.0,2003.0,0.0,0.0
4.04,80.0,1.0,6.0,850.0,1999.0,1.0,0.0
4.12,240.0,1.0,2.0,76.0,2005.0,0.0,0.0
4.22,379.0,2.0,9.0,4027.0,1988.0,1.0,0.0
4.44,796.0,1.0,2.0,366.0,2003.0,1.0,0.0
3.45,368.0,1.0,12.0,4027.0,2002.0,1.0,1.0
3.4,360.0,1.0,2.0,4027.0,2001.0,1.0,1.0
4.26,195.0,1.0,48.0,29.0,2001.0,0.0,0.0
3.99,334.0,1.0,1.0,71.0,2019.0,0.0,1.0
3.82,413.0,2.0,13.0,4027.0,2003.0,1.0,1.0
3.81,360.0,1.0,11.0,4027.0,2006.0,1.0,1.0
3.67,288.0,1.0,4.0,228.0,1979.0,0.0,1.0
3.89,416.0,1.0,26.0,4027.0,1991.0,1.0,1.0
4.12,200.0,1.0,5.0,78.0,2003.0,0.0,0.0
3.95,225.0,1.0,7.0,587.0,1999.0,1.0,1.0
3.99,375.0,1.0,1.0,366.0,1990.0,1.0,1.0
3.98,296.0,1.0,2.0,71.0,2005.0,0.0,1.0
3.94,329.0,2.0,2.0,4027.0,2006.0,1.0,1.0
3.96,231.0,2.0,74.0,4027.0,2003.0,1.0,1.0
4.13,736.0,1.0,30.0,587.0,2006.0,1.0,0.0
3.95,362.0,1.0,12.0,366.0,2003.0,1.0,1.0
3.81,288.0,1.0,1.0,1.0,2001.0,0.0,1.0
3.97,224.0,1.0,2.0,1.0,1996.0,0.0,1.0
3.56,56.0,1.0,8.0,1.0,2000.0,0.0,1.0
4.06,380.0,1.0,2.0,587.0,2007.0,1.0,0.0
4.29,160.0,2.0,16.0,189.0,2006.0,0.0,0.0
3.97,416.0,1.0,2.0,136.0,2005.0,0.0,1.0
4.32,608.0,1.0,13.0,189.0,1997.0,0.0,0.0
3.93,189.0,4.0,18.0,1.0,2005.0,0.0,1.0
3.44,136.0,1.0,43.0,850.0,1986.0,1.0,1.0
3.65,95.0,1.0,15.0,228.0,1995.0,0.0,1.0
3.67,197.0,1.0,43.0,850.0,1996.0,1.0,1.0
3.62,336.0,1.0,2.0,587.0,1995.0,1.0,1.0
4.1,560.0,2.0,9.0,4027.0,2005.0,1.0,0.0
4.08,498.0,1.0,3.0,587.0,1998.0,1.0,0.0
3.63,270.0,1.0,10.0,4027.0,1987.0,1.0,1.0
4.03,368.0,1.0,1.0,4027.0,2003.0,1.0,0.0
4.02,142.0,1.0,1.0,67.0,1997.0,0.0,0.0
4.34,576.0,1.0,4.0,5.0,1928.0,0.0,0.0
4.04,240.0,1.0,5.0,4027.0,2005.0,1.0,0.0
3.62,286.0,1.0,1.0,24.0,2004.0,0.0,1.0
3.22,279.0,1.0,1.0,4027.0,2006.0,1.0,1.0
4.27,273.0,1.0,38.0,4027.0,2003.0,1.0,0.0
4.01,208.0,1.0,38.0,4027.0,2004.0,1.0,0.0
3.02,464.0,1.0,7.0,1.0,2003.0,0.0,1.0
3.58,256.0,1.0,48.0,4027.0,1995.0,1.0,1.0
4.5,32.0,1.0,4.0,189.0,2005.0,0.0,0.0
3.97,223.0,1.0,34.0,191.0,1994.0,0.0,1.0
3.67,393.0,1.0,4.0,4027.0,2001.0,1.0,1.0
3.91,352.0,1.0,29.0,4027.0,2004.0,1.0,1.0
3.63,194.0,1.0,1.0,226.0,2002.0,0.0,1.0
3.95,432.0,1.0,2.0,67.0,2003.0,0.0,1.0
3.86,448.0,2.0,12.0,4027.0,2001.0,1.0,1.0
4.01,256.0,1.0,19.0,4.0,1989.0,0.0,0.0
3.91,188.0,5.0,16.0,4027.0,1994.0,1.0,1.0
4.02,182.0,1.0,1.0,3.0,2004.0,0.0,0.0
3.97,288.0,1.0,24.0,191.0,1996.0,0.0,1.0
4.21,227.0,1.0,13.0,4027.0,1985.0,1.0,0.0
3.7,205.0,1.0,5.0,4027.0,1988.0,1.0,1.0
3.87,320.0,1.0,16.0,4027.0,1999.0,1.0,1.0
3.68,77.0,1.0,6.0,1.0,1989.0,0.0,1.0
3.81,168.0,1.0,10.0,4027.0,2000.0,1.0,1.0
3.59,275.0,1.0,1.0,58.0,1998.0,0.0,1.0
